Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S31916291,Hairy Woodpecker,Picoides villosus,11164,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-06-2016,09:00 AM,eBird - Stationary Count,30,1,,,1
S33992248,Hairy Woodpecker,Picoides villosus,11164,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,01-28-2017,02:20 PM,eBird - Stationary Count,25,1,,,1,,,"sunny, chilly"
S33913755,Pileated Woodpecker,Dryocopus pileatus,11396,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,01-24-2017,04:40 PM,eBird - Stationary Count,20,1,,,1
S34292148,Pileated Woodpecker,Dryocopus pileatus,11396,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-09-2017,02:00 PM,eBird - Stationary Count,60,1,,,1
S34936877,Pileated Woodpecker,Dryocopus pileatus,11396,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-03-2017,02:00 PM,eBird - Stationary Count,23,1,,,1
S35329026,Pileated Woodpecker,Dryocopus pileatus,11396,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-21-2017,10:27 AM,eBird - Stationary Count,41,1,,,1
S35350113,Pileated Woodpecker,Dryocopus pileatus,11396,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-22-2017,10:12 AM,eBird - Stationary Count,39,1,,,1
S35589273,Pileated Woodpecker,Dryocopus pileatus,11396,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-31-2017,01:59 PM,eBird - Stationary Count,73,1,,,1
S27980260,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-05-2016,12:30 PM,eBird - Stationary Count,40,1,,,1
S28028557,woodpecker sp.,Picidae sp.,11579.6,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-07-2016,08:00 AM,eBird - Casual Observation,0,0,,,1
S28976588,woodpecker sp.,Picidae sp.,11579.6,X,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-16-2016,07:40 AM,eBird - Stationary Count,30,1,,,1
S31089173,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,08-14-2016,09:30 AM,eBird - Stationary Count,30,1,,,1,,,cloudy muggy morning
S31796053,woodpecker sp.,Picidae sp.,11579.6,X,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-28-2016,10:00 AM,eBird - Stationary Count,60,1,,,2
S31815985,woodpecker sp.,Picidae sp.,11579.6,X,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-29-2016,09:00 AM,eBird - Stationary Count,30,1,,,1,,,clear cool morning
S31816025,woodpecker sp.,Picidae sp.,11579.6,X,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-29-2016,02:00 PM,eBird - Stationary Count,30,1,,,1
S31823667,woodpecker sp.,Picidae sp.,11579.6,X,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-30-2016,11:00 AM,eBird - Stationary Count,20,1,,,1
S31916291,woodpecker sp.,Picidae sp.,11579.6,3,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-06-2016,09:00 AM,eBird - Stationary Count,30,1,,,1
S32043988,woodpecker sp.,Picidae sp.,11579.6,5,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-15-2016,08:00 AM,eBird - Stationary Count,30,1,,,1,,flying around from tree to tree making lots of different noises,clear cool morning
S32151770,woodpecker sp.,Picidae sp.,11579.6,X,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-22-2016,10:00 AM,eBird - Stationary Count,10,1,,,1,,,cold morning
S32278375,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-29-2016,09:30 AM,eBird - Stationary Count,20,1,,,1
S32398926,woodpecker sp.,Picidae sp.,11579.6,X,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,11-06-2016,07:50 AM,eBird - Stationary Count,30,1,,,1,,,"cloudy cool morning, lots of bustle, some birds lurking too good to identify"
S32966722,woodpecker sp.,Picidae sp.,11579.6,3,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,12-11-2016,12:30 PM,eBird - Stationary Count,30,1,,,1,,,"cool, cloudy"
S33030505,woodpecker sp.,Picidae sp.,11579.6,3,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,12-14-2016,01:00 PM,eBird - Casual Observation,0,0,,,1,,,cold!
S33136971,woodpecker sp.,Picidae sp.,11579.6,3,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,12-21-2016,01:00 PM,eBird - Stationary Count,30,1,,,1
S33296084,woodpecker sp.,Picidae sp.,11579.6,3,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,12-30-2016,01:00 PM,eBird - Stationary Count,60,1,,,1
S33891566,woodpecker sp.,Picidae sp.,11579.6,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,01-22-2017,01:00 PM,eBird - Stationary Count,30,1,,,1
S33891654,woodpecker sp.,Picidae sp.,11579.6,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,01-23-2017,02:00 PM,eBird - Stationary Count,30,1,,,1,,,clear chilly day. crows yelling at hawks.
S33913720,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,01-24-2017,01:00 PM,eBird - Stationary Count,30,1,,,1,,as usual: distinct pecking noise but no clear sighting,nice sunny day
S34207634,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-06-2017,02:00 PM,eBird - Stationary Count,60,1,,,1
S34295489,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-11-2017,10:00 AM,eBird - Traveling Count,30,1,.805,,1,,,"feels like spring, flowers and butterflies already. walked up hill to north, cluster of activity there today."
S34361869,woodpecker sp.,Picidae sp.,11579.6,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-14-2017,08:00 AM,eBird - Traveling Count,40,1,.805,,1,,,"chilly, cloudy. walked a loop along creek and in pasture"
S34522885,woodpecker sp.,Picidae sp.,11579.6,X,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-19-2017,01:00 PM,eBird - Stationary Count,60,1,,,1,,,"sunny, near 80 degrees, constant birdsong"
S34651226,woodpecker sp.,Picidae sp.,11579.6,3,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-22-2017,01:00 PM,eBird - Stationary Count,60,1,,,1,,,"warm sunny day, several kinds of butterflies out already"
S35203324,woodpecker sp.,Picidae sp.,11579.6,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-15-2017,06:00 PM,eBird - Casual Observation,,0,,,1,,,I wanted to walk but it's frigid
S35282326,woodpecker sp.,Picidae sp.,11579.6,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-19-2017,01:20 PM,eBird - Stationary Count,34,1,,,1
S35503109,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-28-2017,03:00 PM,eBird - Stationary Count,60,1,,,1
S35724130,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-05-2017,05:30 PM,eBird - Stationary Count,46,1,,,1
S35765387,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-07-2017,02:42 PM,eBird - Stationary Count,40,1,,,1,,,"Also many butterflies, tree frogs, skinks"
S35781046,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-08-2017,08:14 AM,eBird - Stationary Count,53,1,,,1
S35811237,woodpecker sp.,Picidae sp.,11579.6,3,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-09-2017,08:02 AM,eBird - Stationary Count,55,1,,,1
S35872728,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-11-2017,09:26 AM,eBird - Stationary Count,49,1,,,1
S35932775,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-13-2017,06:04 PM,eBird - Stationary Count,32,1,,,1
S35994314,woodpecker sp.,Picidae sp.,11579.6,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-15-2017,05:57 PM,eBird - Stationary Count,46,1,,,1
S36048714,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-17-2017,02:57 PM,eBird - Casual Observation,,0,,,1
S34930272,woodpecker sp.,Picidae sp.,11579.6,1,US-TX,Harrison,US-Texas-Waskom-13634 Farm to Market Road 1998 - 32.538x-94.151,32.5375718,-94.1514393,03-03-2017,08:32 AM,eBird - Stationary Count,9,1,,,1
S27454474,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-12-2016,01:30 PM,eBird - Stationary Count,30,1,,,1
S27487851,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-13-2016,12:40 PM,eBird - Traveling Count,70,1,1.609,,1
S27726962,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-21-2016,09:30 AM,eBird - Stationary Count,30,1,,,1
S27755925,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-22-2016,08:00 AM,eBird - Stationary Count,20,1,,,1,,,rainy morning
S27847775,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-27-2016,12:30 PM,eBird - Stationary Count,120,1,,,1,,,warm sunny day
S27980260,Eastern Phoebe,Sayornis phoebe,14632,4,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-05-2016,12:30 PM,eBird - Stationary Count,40,1,,,1
S28028557,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-07-2016,08:00 AM,eBird - Casual Observation,0,0,,,1
S28230788,Eastern Phoebe,Sayornis phoebe,14632,4,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-15-2016,08:30 AM,eBird - Casual Observation,0,0,,,1
S28428540,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-19-2016,02:00 PM,eBird - Casual Observation,0,0,,,1
S28774239,Eastern Phoebe,Sayornis phoebe,14632,5,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-06-2016,08:00 AM,eBird - Stationary Count,20,1,,,1
S28976588,Eastern Phoebe,Sayornis phoebe,14632,X,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-16-2016,07:40 AM,eBird - Stationary Count,30,1,,,1
S29812953,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,05-21-2016,09:30 AM,eBird - Stationary Count,60,1,,,1,,,clear cool morning after days of rain
S31356669,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-01-2016,08:00 AM,eBird - Stationary Count,30,1,,,1
S31796053,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-28-2016,10:00 AM,eBird - Stationary Count,60,1,,,2
S31815985,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-29-2016,09:00 AM,eBird - Stationary Count,30,1,,,1,,,clear cool morning
S31816025,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-29-2016,02:00 PM,eBird - Stationary Count,30,1,,,1
S31816060,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-29-2016,06:00 PM,eBird - Casual Observation,0,0,,,1
S31820865,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-30-2016,08:00 AM,eBird - Casual Observation,0,0,,,1
S31823667,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-30-2016,11:00 AM,eBird - Stationary Count,20,1,,,1
S31852909,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-02-2016,10:00 AM,eBird - Casual Observation,0,0,,,1,,they're hanging around the old nest yelling a lot
S31916291,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-06-2016,09:00 AM,eBird - Stationary Count,30,1,,,1
S31942529,Eastern Phoebe,Sayornis phoebe,14632,3,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-08-2016,07:30 AM,eBird - Stationary Count,40,1,,,1,,getting territorial over the old nest
S32043988,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-15-2016,08:00 AM,eBird - Stationary Count,30,1,,,1,,,clear cool morning
S32151770,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-22-2016,10:00 AM,eBird - Stationary Count,10,1,,,1,,,cold morning
S32278375,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,10-29-2016,09:30 AM,eBird - Stationary Count,20,1,,,1
S32376136,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,11-05-2016,08:00 AM,eBird - Stationary Count,30,1,,,1
S32449425,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,11-09-2016,02:00 PM,eBird - Stationary Count,15,1,,,1
S32966722,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,12-11-2016,12:30 PM,eBird - Stationary Count,30,1,,,1,,,"cool, cloudy"
S33030505,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,12-14-2016,01:00 PM,eBird - Casual Observation,0,0,,,1,,,cold!
S33544804,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,01-08-2017,01:00 PM,eBird - Stationary Count,60,1,,,1,,,frigid but sunny
S33658744,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,01-14-2017,09:30 AM,eBird - Traveling Count,60,1,1.609,,1,,,"cloudy, foggy, warm enough for frogs to sing"
S34074926,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,01-31-2017,02:00 PM,eBird - Stationary Count,60,1,,,1,,,"sunny, warm"
S34098221,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-01-2017,05:30 PM,eBird - Stationary Count,30,1,,,1
S34232850,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-07-2017,08:00 AM,eBird - Casual Observation,0,0,,,1,,fussing around front yard
S34232864,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-07-2017,06:00 PM,eBird - Casual Observation,0,0,,,1,,"fussing around old nest over front light, fighting perhaps"
S34292148,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-09-2017,02:00 PM,eBird - Stationary Count,60,1,,,1,,still active around nest
S34295489,Eastern Phoebe,Sayornis phoebe,14632,4,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-11-2017,10:00 AM,eBird - Traveling Count,30,1,.805,,1,,"one pair at nest over light, one in woods on hill","feels like spring, flowers and butterflies already. walked up hill to north, cluster of activity there today."
S34300954,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-11-2017,02:00 PM,eBird - Casual Observation,0,0,,,1,,this one was near the back pasture,I went for the mail thinking nothing interesting would happen
S34320345,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-12-2017,09:00 AM,eBird - Stationary Count,20,1,,,1,,"still around nest, yelling ""phoebe"" at daybreak",hot and humid
S34342669,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-13-2017,08:00 AM,eBird - Casual Observation,0,0,,,1,,not the best photo but a typical view from indoors
S34361869,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-14-2017,08:00 AM,eBird - Traveling Count,40,1,.805,,1,,,"chilly, cloudy. walked a loop along creek and in pasture"
S34420761,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-17-2017,09:00 AM,eBird - Stationary Count,30,1,,,1,,around the yard catching bugs,cool sunny morning
S34475445,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-17-2017,05:00 PM,eBird - Stationary Count,30,1,,,1
S34475776,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-18-2017,12:01 PM,eBird - Stationary Count,35,1,,,1
S34522885,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-19-2017,01:00 PM,eBird - Stationary Count,60,1,,,1,,,"sunny, near 80 degrees, constant birdsong"
S34651226,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-22-2017,01:00 PM,eBird - Stationary Count,60,1,,,1,,,"warm sunny day, several kinds of butterflies out already"
S34761588,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,02-24-2017,09:30 AM,eBird - Stationary Count,30,1,,,1,,flying around yard,mild breezy morning
S34977149,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-05-2017,09:42 AM,eBird - Stationary Count,31,1,,,1,N {0}--Visiting Probable Nest site
S35009395,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-06-2017,02:15 PM,eBird - Stationary Count,16,1,,,1
S35021266,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-07-2017,06:32 AM,eBird - Casual Observation,,0,,,1,S {0}--Singing male,,Birds that are singing loudly at the crack of dawn
S35060277,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-09-2017,07:46 AM,eBird - Stationary Count,36,1,,,1,,,"Cloudy, drizzle, mild"
S35157160,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-13-2017,01:35 PM,eBird - Casual Observation,,0,,,1,,,Went out to check on chickens
S35172870,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-14-2017,09:46 AM,eBird - Casual Observation,,0,,,1,,,Sitting at computer working
S35179893,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-14-2017,01:19 PM,eBird - Stationary Count,79,1,,,1,ON {0}--Occupied Nest,Sitting on the nest on the front porch light. Another in the woods fussing
S35198209,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-15-2017,01:40 PM,eBird - Stationary Count,24,1,,,1,ON {0}--Occupied Nest
S35221483,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-16-2017,05:31 PM,eBird - Stationary Count,25,1,,,1,ON {0}--Occupied Nest
S35279086,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-19-2017,12:00 PM,eBird - Casual Observation,,0,,,1,ON {0}--Occupied Nest
S35282326,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-19-2017,01:20 PM,eBird - Stationary Count,34,1,,,1
S35312737,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-20-2017,02:42 PM,eBird - Stationary Count,89,1,,,1
S35329026,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-21-2017,10:27 AM,eBird - Stationary Count,41,1,,,1
S35350113,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-22-2017,10:12 AM,eBird - Stationary Count,39,1,,,1,ON {0}--Occupied Nest
S35375058,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-23-2017,12:40 PM,eBird - Stationary Count,34,1,,,1,ON {0}--Occupied Nest
S35419458,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-25-2017,01:40 PM,eBird - Stationary Count,19,1,,,1
S35444867,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-26-2017,12:19 PM,eBird - Stationary Count,33,1,,,1
S35479854,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-27-2017,05:43 PM,eBird - Stationary Count,36,1,,,1
S35503109,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-28-2017,03:00 PM,eBird - Stationary Count,60,1,,,1,ON {0}--Occupied Nest
S35544158,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-30-2017,02:24 PM,eBird - Casual Observation,,0,,,1,ON {0}--Occupied Nest
S35589273,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,03-31-2017,01:59 PM,eBird - Stationary Count,73,1,,,1,ON {0}--Occupied Nest
S35646526,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-02-2017,08:19 AM,eBird - Stationary Count,60,1,,,1,ON {0}--Occupied Nest
S35678400,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-03-2017,02:43 PM,eBird - Stationary Count,60,1,,,1
S35679462,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-03-2017,06:53 PM,eBird - Casual Observation,,0,,,1
S35724130,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-05-2017,05:30 PM,eBird - Stationary Count,46,1,,,1,ON {0}--Occupied Nest
S35757746,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-07-2017,09:25 AM,eBird - Stationary Count,38,1,,,1
S35765387,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-07-2017,02:42 PM,eBird - Stationary Count,40,1,,,1,CF {0}--Carrying Food,Catching insects in the yard,"Also many butterflies, tree frogs, skinks"
S35781046,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-08-2017,08:14 AM,eBird - Stationary Count,53,1,,,1,NY {0}--Nest with Young,Heard babies chirping
S35811237,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-09-2017,08:02 AM,eBird - Stationary Count,55,1,,,1,NY {0}--Nest with Young
S35856382,Eastern Phoebe,Sayornis phoebe,14632,5,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-10-2017,04:30 PM,eBird - Casual Observation,,0,,,1,NY {0}--Nest with Young,I can see 3 babies poking their heads out
S35872728,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-11-2017,09:26 AM,eBird - Stationary Count,49,1,,,1
S35902905,Eastern Phoebe,Sayornis phoebe,14632,5,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-12-2017,09:48 AM,eBird - Stationary Count,60,0,,,1,NY {0}--Nest with Young
S35932775,Eastern Phoebe,Sayornis phoebe,14632,5,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-13-2017,06:04 PM,eBird - Stationary Count,32,1,,,1,NY {0}--Nest with Young
S35994314,Eastern Phoebe,Sayornis phoebe,14632,4,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-15-2017,05:57 PM,eBird - Stationary Count,46,1,,,1,FL {0}--Recently Fledged Young,Babies flew away from the nest this afternoon
S36017627,Eastern Phoebe,Sayornis phoebe,14632,4,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-16-2017,01:16 PM,eBird - Stationary Count,77,1,,,1,FL {0}--Recently Fledged Young,Babies flying around yard
S36072910,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,04-18-2017,12:00 PM,eBird - Stationary Count,101,1,,,1
S34869758,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,US-Texas-Waskom-14936 Farm to Market Road 1998 - 32.538x-94.151,32.5377111,-94.1507066,02-28-2017,12:32 PM,eBird - Casual Observation,,0,,,1
S34891563,Eastern Phoebe,Sayornis phoebe,14632,2,US-TX,Harrison,US-Texas-Waskom-14936 Farm to Market Road 1998 - 32.538x-94.151,32.5377111,-94.1507066,03-01-2017,07:44 AM,eBird - Stationary Count,20,1,,,1
S34957671,Eastern Phoebe,Sayornis phoebe,14632,1,US-TX,Harrison,"US-Texas-Waskom-14936 Farm to Market Road 1998 - 32.538x-94.151 - Mar 4, 2017 1:04 PM",32.5376241,-94.1512073,03-04-2017,01:00 PM,eBird - Stationary Count,24,1,,,1,ON {0}--Occupied Nest
S29812953,White-eyed Vireo,Vireo griseus,17750,X,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,05-21-2016,09:30 AM,eBird - Stationary Count,60,1,,,1,,,clear cool morning after days of rain
S31529534,White-eyed Vireo,Vireo griseus,17750,1,US-TX,Harrison,Bullard Creek,32.5366111,-94.1498923,09-11-2016,12:30 PM,eBird - Stationary Count,45,1,,,1
